state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Maharashtra,Jalgaon,Jalgaon APMC,Coriander(Leaves),Other,Local,18/04/2026,2500.0,3500.0,3000.0
Maharashtra,Jalgaon,Jalgaon APMC,Little gourd(Kundru),Other,Local,18/04/2026,2000.0,3000.0,2500.0
Maharashtra,Jalgaon,Jalgaon APMC,Brinjal,Other,Local,18/04/2026,800.0,1200.0,1000.0
Maharashtra,Jalgaon,Pachora APMC,Jowar(Sorghum),Other,Local,18/04/2026,2800.0,3300.0,3000.0
Maharashtra,Jalgaon,Pachora(Bhadgaon) APMC,Jowar(Sorghum),Other,Local,18/04/2026,1940.0,2100.0,2021.0
Maharashtra,Jalgaon,Yawal APMC,Onion,Red,Local,18/04/2026,950.0,1250.0,1160.0
Maharashtra,Kolhapur,Vadgaonpeth APMC,Brinjal,Other,Local,18/04/2026,1000.0,3000.0,2600.0
Maharashtra,Mumbai,Mumbai- Fruit Market APMC,Banana,Other,Local,18/04/2026,3000.0,4000.0,3500.0
Maharashtra,Mumbai,Mumbai- Fruit Market APMC,Mousambi(Sweet Lime),Other,Local,18/04/2026,2500.0,5000.0,3750.0
Maharashtra,Mumbai,Mumbai APMC,Maize,Other,FAQ,18/04/2026,2400.0,2900.0,2700.0
Maharashtra,Mumbai,Mumbai APMC,Rice,Other,Local,18/04/2026,3000.0,6000.0,4500.0
Maharashtra,Mumbai,Mumbai APMC,Bengal Gram Dal(Chana Dal),Other,Local,18/04/2026,6700.0,7500.0,7150.0
Maharashtra,Mumbai,Mumbai APMC,Masur Dal,Other,Local,18/04/2026,6000.0,8000.0,7500.0
Maharashtra,Mumbai,Mumbai APMC,Green Gram(Moong)(Whole),Other,FAQ,18/04/2026,8900.0,12000.0,10500.0
Maharashtra,Mumbai,Mumbai APMC,Black Gram(Urd Beans)(Whole),Other,FAQ,18/04/2026,8000.0,11000.0,9250.0
Maharashtra,Mumbai,Mumbai APMC,Green Peas,White Fozi,Local,18/04/2026,3800.0,6000.0,5700.0
Maharashtra,Mumbai,Mumbai APMC,Bottle gourd,Other,Local,18/04/2026,1200.0,2000.0,1600.0
Maharashtra,Mumbai,Mumbai APMC,Bitter gourd,Other,Local,18/04/2026,1600.0,2600.0,2100.0
Maharashtra,Mumbai,Mumbai APMC,Banana - Green,Other,Local,18/04/2026,2400.0,3000.0,2700.0
Maharashtra,Mumbai,Mumbai APMC,Tamarind Fruit,Other,Local,18/04/2026,8500.0,17500.0,13000.0
Maharashtra,Mumbai,Mumbai APMC,Corriander seed,Other,Local,18/04/2026,12500.0,20000.0,16250.0
Maharashtra,Mumbai,Mumbai APMC,Cashewnuts,Other,Local,18/04/2026,86000.0,140000.0,113000.0
Maharashtra,Mumbai,Mumbai APMC,Methi Seeds,Methiseeds,Local,18/04/2026,5600.0,8000.0,6800.0
Maharashtra,Mumbai,Mumbai APMC,Chili Red,Other,Local,18/04/2026,15000.0,17000.0,16000.0
Maharashtra,Mumbai,Mumbai APMC,Almond(Badam),Other,Local,18/04/2026,78000.0,118000.0,98000.0
Uttar Pradesh,Farukhabad,Farukhabad APMC,Potato,Local,FAQ,18/04/2026,400.0,500.0,450.0
Maharashtra,Nagpur,Hingna APMC,Mango(Raw-Ripe),Other,Local,18/04/2026,500.0,4000.0,2105.0
Maharashtra,Nagpur,Hingna APMC,Onion Green,Other,Local,18/04/2026,1500.0,2000.0,1666.0
Maharashtra,Nagpur,Hingna APMC,Cabbage,Other,Local,18/04/2026,600.0,1000.0,860.0
Maharashtra,Nagpur,Hingna APMC,Methi(Leaves),Other,Local,18/04/2026,2500.0,4500.0,3444.0
Maharashtra,Nagpur,Hingna APMC,Mango,Other,Local,18/04/2026,8000.0,8000.0,8000.0
Maharashtra,Nagpur,Hingna APMC,Potato,Local,Local,18/04/2026,1500.0,1500.0,1500.0
Maharashtra,Nagpur,Kamthi APMC,Mango,Other,Local,18/04/2026,3060.0,3560.0,3310.0
Maharashtra,Nagpur,Kamthi APMC,Guar,Other,Local,18/04/2026,3520.0,4020.0,3770.0
Maharashtra,Nagpur,Kamthi APMC,Methi(Leaves),Other,Local,18/04/2026,3560.0,4060.0,3810.0
Maharashtra,Nagpur,Kamthi APMC,Raddish,Other,Local,18/04/2026,2070.0,2570.0,2320.0
Maharashtra,Nagpur,Kamthi APMC,Little gourd(Kundru),Other,Local,18/04/2026,3060.0,3560.0,3310.0
Maharashtra,Nagpur,Nagpur APMC,Wheat,Sharbati,FAQ,18/04/2026,3200.0,3500.0,3425.0
Maharashtra,Nagpur,Nagpur APMC,Soyabean,Other,Local,18/04/2026,5000.0,5571.0,5428.0
Maharashtra,Nagpur,Nagpur APMC,Mango,Totapuri,Local,18/04/2026,2500.0,7000.0,5250.0
Maharashtra,Nagpur,Nagpur APMC,Pineapple,Other,Local,18/04/2026,1000.0,3000.0,2625.0
Maharashtra,Nagpur,Nagpur APMC,Jack Fruit(Ripe),Other,Local,18/04/2026,1800.0,2200.0,1925.0
Maharashtra,Nagpur,Nagpur APMC,Carrot,Other,Local,18/04/2026,700.0,1000.0,925.0
Maharashtra,Nagpur,Nagpur APMC,Cucumbar(Kheera),Other,Local,18/04/2026,800.0,1200.0,1025.0
Maharashtra,Nagpur,Nagpur APMC,Tomato,Other,Local,18/04/2026,1500.0,2000.0,1875.0
Maharashtra,Nagpur,Nagpur APMC,Little gourd(Kundru),Other,Local,18/04/2026,2000.0,2500.0,2325.0
Maharashtra,Nagpur,Nagpur APMC,Brinjal,Other,Local,18/04/2026,500.0,800.0,725.0
Maharashtra,Nagpur,Nagpur APMC,Green Chilli,Other,Local,18/04/2026,2000.0,2500.0,2325.0
Maharashtra,Nagpur,Savner APMC,Cotton,Other,Local,18/04/2026,8000.0,8000.0,8000.0
Maharashtra,Nagpur,Umared APMC,Cotton,Desi,Local,18/04/2026,6500.0,8310.0,7450.0
Maharashtra,Nagpur,Umared APMC,Green Gram(Moong)(Whole),Other,Non-FAQ,18/04/2026,6000.0,6150.0,6075.0
Maharashtra,Nanded,Bhokar APMC,Jowar(Sorghum),Other,Local,18/04/2026,2100.0,2325.0,2212.0
Maharashtra,Nanded,Loha APMC,Wheat,Other,Non-FAQ,18/04/2026,2000.0,2575.0,2375.0
Maharashtra,Nashik,Malegaon APMC,Bengal Gram(Gram)(Whole),Other,Non-FAQ,18/04/2026,3900.0,5100.0,5000.0
Maharashtra,Nashik,Malegaon APMC,Black Gram(Urd Beans)(Whole),Other,Non-FAQ,18/04/2026,7400.0,7400.0,7400.0
Maharashtra,Nashik,Nasik APMC,Chikoos(Sapota),Other,Local,18/04/2026,1600.0,5000.0,3500.0
Maharashtra,Nashik,Nasik APMC,Banana,Khandesh,Local,18/04/2026,700.0,1800.0,1500.0
Maharashtra,Dharashiv(Usmanabad),Paranda APMC,Jowar(Sorghum),Other,FAQ,18/04/2026,4000.0,4000.0,4000.0
Maharashtra,Dharashiv(Usmanabad),Paranda APMC,Maize,Other,Non-FAQ,18/04/2026,1700.0,1700.0,1700.0
Maharashtra,Dharashiv(Usmanabad),Tuljapur APMC,Wheat,Other,Non-FAQ,18/04/2026,2100.0,2500.0,2400.0
Maharashtra,Dharashiv(Usmanabad),Tuljapur APMC,Jowar(Sorghum),Jowar ( White),Local,18/04/2026,2700.0,4100.0,4050.0
Maharashtra,Parbhani,Jintur APMC,Groundnut,Other,FAQ,18/04/2026,7305.0,7600.0,7505.0
Maharashtra,Parbhani,Jintur APMC,Turmeric,Other,Local,18/04/2026,12500.0,14000.0,13000.0
Maharashtra,Pune,Junnar(Narayangaon) APMC,Water Melon,Other,Local,18/04/2026,300.0,600.0,450.0
Maharashtra,Pune,Junnar(Narayangaon) APMC,Carrot,Other,Local,18/04/2026,500.0,3200.0,1700.0
Maharashtra,Pune,Junnar(Narayangaon) APMC,Beans,Other,Local,18/04/2026,3000.0,5800.0,4400.0
Maharashtra,Pune,Junnar(Narayangaon) APMC,Little gourd(Kundru),Other,Local,18/04/2026,1000.0,3800.0,2400.0
Maharashtra,Pune,Junnar(Narayangaon) APMC,Brinjal,Other,Local,18/04/2026,300.0,1800.0,1000.0
Maharashtra,Pune,Junnar(Otur) APMC,Guar,Other,Local,18/04/2026,2000.0,6000.0,4500.0
Maharashtra,Pune,Junnar(Otur) APMC,Green Chilli,Other,Local,18/04/2026,2000.0,6000.0,4500.0
Maharashtra,Pune,Khed(Chakan) APMC,Potato,Other,Local,18/04/2026,500.0,1300.0,800.0
Maharashtra,Pune,Khed(Chakan) APMC,Bhindi(Ladies Finger),Other,Local,18/04/2026,1000.0,2500.0,1500.0
Maharashtra,Pune,Khed(Chakan) APMC,Carrot,Other,Local,18/04/2026,1000.0,1500.0,1200.0
Maharashtra,Pune,Khed(Chakan) APMC,Bitter gourd,Other,Local,18/04/2026,2000.0,3000.0,2500.0
Maharashtra,Pune,Khed(Chakan) APMC,Coriander(Leaves),Other,Local,18/04/2026,1000.0,1500.0,1300.0
Maharashtra,Pune,Khed(Chakan) APMC,Spinach,Other,Local,18/04/2026,300.0,600.0,500.0
Maharashtra,Pune,Khed(Chakan) APMC,Ridgeguard(Tori),Other,Local,18/04/2026,2000.0,4000.0,3000.0
Maharashtra,Pune,Khed(Chakan) APMC,Brinjal,Other,Local,18/04/2026,1000.0,1500.0,1200.0
Maharashtra,Pune,Pune APMC,Bengal Gram(Gram)(Whole),Other,FAQ,18/04/2026,6200.0,7400.0,6800.0
Maharashtra,Pune,Pune APMC,Ground Nut Seed,Local,Local,18/04/2026,12200.0,13500.0,12850.0
Maharashtra,Pune,Pune(Khadiki) APMC,Cucumbar(Kheera),Other,Local,18/04/2026,1000.0,1600.0,1400.0
Maharashtra,Pune,Pune(Khadiki) APMC,Chilly Capsicum,Other,Local,18/04/2026,1600.0,2000.0,1800.0
Maharashtra,Pune,Pune(Moshi) APMC,Mango,Other,Local,18/04/2026,10000.0,20000.0,15000.0
Maharashtra,Pune,Pune(Moshi) APMC,Grapes,Other,Local,18/04/2026,7000.0,7000.0,7000.0
Maharashtra,Pune,Pune(Moshi) APMC,Beetroot,Other,Local,18/04/2026,3000.0,3000.0,3000.0
Maharashtra,Pune,Pune(Moshi) APMC,Bottle gourd,Other,Local,18/04/2026,2000.0,2500.0,2250.0
Maharashtra,Pune,Pune(Moshi) APMC,Guar,Other,Local,18/04/2026,4000.0,5000.0,4500.0
Maharashtra,Pune,Pune(Moshi) APMC,Cucumbar(Kheera),Other,Local,18/04/2026,1000.0,3000.0,2000.0
Maharashtra,Pune,Pune(Pimpri) APMC,Cucumbar(Kheera),Other,Local,18/04/2026,1500.0,1600.0,1550.0
Maharashtra,Pune,Pune(Pimpri) APMC,Coriander(Leaves),Other,Local,18/04/2026,7.0,12.0,9.0
Maharashtra,Raigad,Alibagh APMC,Rice,Other,Local,18/04/2026,2500.0,2700.0,2600.0
Maharashtra,Raigad,Panvel APMC,Beans,Other,Local,18/04/2026,4000.0,5000.0,4500.0
Maharashtra,Sangli,Sangli APMC,Turmeric,Rajapuri,Local,18/04/2026,11200.0,19800.0,15500.0
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Apple,Other,Local,18/04/2026,7000.0,15000.0,11000.0
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Mango,Hapus(Alphaso),Local,18/04/2026,10000.0,40000.0,25000.0
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market) APMC",Chikoos(Sapota),Other,Local,18/04/2026,1000.0,4000.0,2500.0
Maharashtra,Sangli,Vita APMC,Onion,Other,Local,18/04/2026,800.0,1200.0,1000.0
Maharashtra,Satara,Karad APMC,Ginger(Green),Other,Local,18/04/2026,2500.0,3500.0,3500.0
Maharashtra,Satara,Karad APMC,Guar,Other,Local,18/04/2026,3500.0,4000.0,4000.0
Maharashtra,Satara,Karad APMC,Cucumbar(Kheera),Other,Local,18/04/2026,1000.0,2000.0,2000.0
Maharashtra,Satara,Vaduj APMC,Brinjal,Other,Local,18/04/2026,2500.0,3000.0,2750.0
Maharashtra,Satara,Vai APMC,Cucumbar(Kheera),Other,Local,18/04/2026,1500.0,2000.0,1750.0
Maharashtra,Sholapur,Akluj APMC,Potato,Local,Local,18/04/2026,900.0,1400.0,1200.0
Maharashtra,Sholapur,Akluj APMC,Bhindi(Ladies Finger),Other,Local,18/04/2026,1600.0,2700.0,2100.0
Maharashtra,Sholapur,Akluj APMC,Bitter gourd,Other,Local,18/04/2026,2500.0,3800.0,3000.0
Maharashtra,Sholapur,Akluj APMC,Chilly Capsicum,Other,Local,18/04/2026,3000.0,4100.0,3500.0
Maharashtra,Sholapur,Solapur APMC,Mango,Other,Local,18/04/2026,3000.0,8000.0,5000.0
Maharashtra,Sholapur,Solapur APMC,Chikoos(Sapota),Other,Local,18/04/2026,1000.0,2500.0,1500.0
Maharashtra,Sholapur,Solapur APMC,Pomegranate,Other,Local,18/04/2026,1000.0,19500.0,7000.0
Maharashtra,Sholapur,Solapur APMC,Water Melon,Other,Local,18/04/2026,300.0,1500.0,1000.0
Maharashtra,Sholapur,Solapur APMC,Mousambi(Sweet Lime),Other,Local,18/04/2026,1500.0,4200.0,2500.0
Maharashtra,Sholapur,Solapur APMC,Guava,Other,Local,18/04/2026,500.0,2000.0,1200.0
Maharashtra,Sholapur,Solapur APMC,Methi(Leaves),Other,Local,18/04/2026,500.0,1500.0,1000.0
Maharashtra,Sholapur,Solapur APMC,Chilly Capsicum,Other,Local,18/04/2026,1000.0,4000.0,2000.0
Maharashtra,Vashim,Karanja APMC,Wheat,Other,Non-FAQ,18/04/2026,2200.0,2415.0,2300.0
Maharashtra,Vashim,Karanja APMC,Soyabean,Other,Local,18/04/2026,5175.0,5600.0,5490.0
Maharashtra,Vashim,Washim APMC,Wheat,Maharashtra 2189,Non-FAQ,18/04/2026,2145.0,2350.0,2250.0
Maharashtra,Wardha,Pulgaon APMC,Cotton,Other,FAQ,18/04/2026,7750.0,8550.0,8150.0
Maharashtra,Wardha,Pulgaon APMC,Bengal Gram(Gram)(Whole),Other,Non-FAQ,18/04/2026,5005.0,5305.0,5200.0
Maharashtra,Wardha,Pulgaon APMC,Arhar(Tur/Red Gram)(Whole),Other,Non-FAQ,18/04/2026,6695.0,7310.0,7100.0
Maharashtra,Yavatmal,Umarkhed APMC,Bengal Gram(Gram)(Whole),Other,Non-FAQ,18/04/2026,5150.0,5350.0,5250.0
Uttar Pradesh,Fatehpur,Fatehpur APMC,Wheat,Other,FAQ,18/04/2026,2400.0,2400.0,2400.0
Uttar Pradesh,Fatehpur,Fatehpur APMC,Wood,Other,FAQ,18/04/2026,400.0,400.0,400.0
Uttar Pradesh,Fatehpur,Fatehpur APMC,Wheat,Medium,FAQ,18/04/2026,2400.0,2400.0,2400.0
Uttar Pradesh,Mainpuri,Ghiraur APMC,Wood,Eucalyptus,FAQ,18/04/2026,450.0,450.0,450.0
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Wood,Eucalyptus,FAQ,18/04/2026,600.0,600.0,600.0
Uttar Pradesh,Ghaziabad,Hapur APMC,Potato,Other,FAQ,18/04/2026,478.0,610.0,520.07
Uttar Pradesh,Amethi,Jafarganj APMC,Wood,Eucalyptus,FAQ,18/04/2026,500.0,750.0,521.41
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Wheat,C-83,FAQ,18/04/2026,2428.0,2428.0,2428.0
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Wheat,Dara,FAQ,18/04/2026,2450.0,2450.0,2450.0
Uttar Pradesh,Bulandshahar,Jahangirabad APMC,Wheat,Medium,FAQ,18/04/2026,2425.0,2453.0,2435.48
Uttar Pradesh,Raebarelli,Jayas APMC,Wood,Eucalyptus,FAQ,18/04/2026,550.0,600.0,552.33
Uttar Pradesh,Raebarelli,Jayas APMC,Wheat,Sharbati,FAQ,18/04/2026,2300.0,2300.0,2300.0
Uttar Pradesh,Jalaun (Orai),Jalaun APMC,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,18/04/2026,4000.0,4000.0,4000.0
Uttar Pradesh,Jalaun (Orai),Jalaun APMC,Wheat,Dara,FAQ,18/04/2026,2585.0,2585.0,2585.0
Uttar Pradesh,Jalaun (Orai),Jalaun APMC,Firewood,Firewood,FAQ,18/04/2026,500.0,520.0,503.47
Uttar Pradesh,Jalaun (Orai),Jalaun APMC,Pegeon Pea(Arhar Fali),Other,FAQ,18/04/2026,10000.0,12000.0,11000.0
Uttar Pradesh,Jalaun (Orai),Jalaun APMC,Mentha Oil,Other,FAQ,18/04/2026,98000.0,98000.0,98000.0
Uttar Pradesh,Jalaun (Orai),Jalaun APMC,Wheat,Other,FAQ,18/04/2026,2585.0,2585.0,2585.0
Uttar Pradesh,Jalaun (Orai),Jalaun APMC,Wood,Other,FAQ,18/04/2026,500.0,610.0,546.11
Uttar Pradesh,Ghazipur,Jangipura APMC,Rice,Other,FAQ,18/04/2026,4272.0,4272.0,4272.0
Uttar Pradesh,Ghazipur,Jangipura APMC,Black Gram Dal(Urd Dal),Other,FAQ,18/04/2026,9000.0,9000.0,9000.0
Uttar Pradesh,Ghazipur,Jangipura APMC,Green Gram Dal(Moong Dal),Other,FAQ,18/04/2026,9100.0,9100.0,9100.0
Uttar Pradesh,Prayagraj,Jasra APMC,Wheat,Dara,FAQ,18/04/2026,2300.0,2585.0,2446.45
Uttar Pradesh,Jhansi,Jhansi APMC,Mustard,Other,FAQ,18/04/2026,5255.0,7100.0,5815.78
Uttar Pradesh,Jhansi,Jhansi APMC,Wheat,Mill Quality,FAQ,18/04/2026,2350.0,2351.0,2350.46
Uttar Pradesh,Jhansi,Jhansi APMC,Potato,Other,FAQ,18/04/2026,1000.0,1000.0,1000.0
Uttar Pradesh,Jhansi,Jhansi APMC,Pegeon Pea(Arhar Fali),Other,FAQ,18/04/2026,9000.0,9000.0,9000.0
Uttar Pradesh,Kanpur Dehat,Jhijhank APMC,Bajra(Pearl Millet/Cumbu),Other,FAQ,18/04/2026,2500.0,2800.0,2780.0
Uttar Pradesh,Jalaun (Orai),Kadaura APMC,Wheat,Super Fine,FAQ,18/04/2026,2585.0,2585.0,2585.0
Uttar Pradesh,Jalaun (Orai),Kadaura APMC,Firewood,Firewood,FAQ,18/04/2026,430.0,430.0,430.0
Uttar Pradesh,Jalaun (Orai),Kadaura APMC,Wood,Other,FAQ,18/04/2026,500.0,500.0,500.0
Uttar Pradesh,Farukhabad,Kayamganj APMC,Paddy(Common),SuperFine(Basmati),FAQ,18/04/2026,2000.0,2000.0,2000.0
Uttar Pradesh,Jalaun (Orai),Kalpi APMC,Bajra(Pearl Millet/Cumbu),Other,FAQ,18/04/2026,1900.0,1900.0,1900.0
West Bengal,Kolkata,Mechua APMC,Apple,Other,Grade A,18/04/2026,15500.0,17200.0,16600.0
West Bengal,Kolkata,Mechua APMC,Pomegranate,Other,Grade A,18/04/2026,10500.0,12000.0,11100.0
Uttar Pradesh,Kasganj,Kasganj APMC,Chicory(Chikori/Kasni),Other,FAQ,18/04/2026,2700.0,2700.0,2700.0
Uttar Pradesh,Kasganj,Kasganj APMC,Wheat,C-83,FAQ,18/04/2026,2300.0,2300.0,2300.0
Uttar Pradesh,Kasganj,Kasganj APMC,Wheat,Medium,FAQ,18/04/2026,2585.0,2585.0,2585.0
Uttar Pradesh,Kasganj,Kasganj APMC,Wheat,147 Best,FAQ,18/04/2026,2300.0,2300.0,2300.0
Uttar Pradesh,Kasganj,Kasganj APMC,Bajra(Pearl Millet/Cumbu),Other,FAQ,18/04/2026,1750.0,1850.0,1796.46
Uttar Pradesh,Kasganj,Kasganj APMC,Wheat,2329,FAQ,18/04/2026,2300.0,2300.0,2300.0
Uttar Pradesh,Kasganj,Kasganj APMC,Wheat,Wheat-Organic,FAQ,18/04/2026,2300.0,2300.0,2300.0
Uttar Pradesh,Aligarh,Khair APMC,Carrot,Carrot,Grade B,18/04/2026,1800.0,1800.0,1800.0
Uttar Pradesh,Aligarh,Khair APMC,Cucumbar(Kheera),Cucumbar,Grade B,18/04/2026,800.0,800.0,800.0
Uttar Pradesh,Aligarh,Khair APMC,Green Chilli,Green Chilly,Grade B,18/04/2026,4500.0,4500.0,4500.0
Uttar Pradesh,Aligarh,Khair APMC,Wheat,Other,Grade Range-2,18/04/2026,2300.0,2300.0,2300.0
Uttar Pradesh,Aligarh,Khair APMC,Wheat,Hybrid,FAQ,18/04/2026,2350.0,2350.0,2350.0
Uttar Pradesh,Baghpat,Khekda APMC,Wheat,Dara,FAQ,18/04/2026,2600.0,2600.0,2600.0
Uttar Pradesh,Bulandshahar,Khurja APMC,Wheat,Local,FAQ,18/04/2026,2450.0,2450.0,2450.0
Uttar Pradesh,Bulandshahar,Khurja APMC,Wheat,Wheat-Organic,FAQ,18/04/2026,2450.0,2450.0,2450.0
Uttar Pradesh,Bijnor,Kiratpur APMC,Gur(Jaggery),Other,FAQ,18/04/2026,3990.0,4901.0,4248.94
Uttar Pradesh,Jalaun (Orai),Konch APMC,Wheat,Dara,FAQ,18/04/2026,2585.0,2587.0,2585.76
Uttar Pradesh,Jalaun (Orai),Konch APMC,Mentha Oil,Other,FAQ,18/04/2026,108500.0,108500.0,108500.0
Uttar Pradesh,Jalaun (Orai),Konch APMC,Wheat,Other,FAQ,18/04/2026,2585.0,2585.0,2585.0
Uttar Pradesh,Jalaun (Orai),Konch APMC,Peas(Dry),Other,FAQ,18/04/2026,3100.0,3700.0,3248.6
Uttar Pradesh,Mathura,Kosikalan APMC,Wheat,Wheat-Organic,FAQ,18/04/2026,2450.0,2450.0,2450.0
Uttar Pradesh,Hardoi,Madhoganj APMC,Wheat,Dara,FAQ,18/04/2026,2300.0,2300.0,2300.0
Uttar Pradesh,Sitapur,Mehmoodabad APMC,Wood,Other,FAQ,18/04/2026,450.0,570.0,496.07
Uttar Pradesh,Sitapur,Mehmoodabad APMC,Wheat,Dara,FAQ,18/04/2026,2300.0,2300.0,2300.0
Uttar Pradesh,Sitapur,Mehmoodabad APMC,Potato,Other,FAQ,18/04/2026,500.0,500.0,500.0
Uttar Pradesh,Sitapur,Mehmoodabad APMC,Mustard,Other,FAQ,18/04/2026,6000.0,6020.0,6004.88
Uttar Pradesh,Mahoba,Mahoba APMC,Barley(Jau),Other,FAQ,18/04/2026,2020.0,2200.0,2082.45
Uttar Pradesh,Mahoba,Mahoba APMC,Wheat,Dara,FAQ,18/04/2026,2585.0,2650.0,2593.44
Uttar Pradesh,Mahoba,Mahoba APMC,Bengal Gram(Gram)(Whole),Other,FAQ,18/04/2026,4800.0,4870.0,4828.53
Uttar Pradesh,Mahoba,Mahoba APMC,Wood,Other,FAQ,18/04/2026,500.0,500.0,500.0
Uttar Pradesh,Mathura,Mathura APMC,Garlic,Other,FAQ,18/04/2026,10000.0,10000.0,10000.0
Uttar Pradesh,Mathura,Mathura APMC,Wheat,Deshi,FAQ,18/04/2026,2400.0,2653.0,2414.5
Uttar Pradesh,Mathura,Mathura APMC,Potato,Other,FAQ,18/04/2026,600.0,600.0,600.0
Uttar Pradesh,Mathura,Mathura APMC,Wheat,Dara,FAQ,18/04/2026,2400.0,2600.0,2414.31
Uttar Pradesh,Mathura,Mathura APMC,Wheat,Medium,FAQ,18/04/2026,2400.0,2401.0,2400.16
Uttar Pradesh,Hamirpur,Maudaha APMC,Mustard,Other,FAQ,18/04/2026,6400.0,6400.0,6400.0
Uttar Pradesh,Jhansi,Mauranipur APMC,Peas(Dry),Other,FAQ,18/04/2026,4000.0,4000.0,4000.0
Punjab,Mohali,Banur APMC,Bhindi(Ladies Finger),Other,Local,18/04/2026,5800.0,5800.0,5800.0
Punjab,Mohali,Banur APMC,Lemon,Other,Local,18/04/2026,9666.0,9666.0,9666.0
Punjab,Mohali,Banur APMC,Garlic,Other,Local,18/04/2026,7500.0,7500.0,7500.0
Punjab,Mohali,Banur APMC,Pumpkin,Other,Local,18/04/2026,1020.0,1020.0,1020.0
Uttar Pradesh,Jhansi,Moth APMC,Wheat,Other,FAQ,18/04/2026,2600.0,2610.0,2602.26
Uttar Pradesh,Jhansi,Moth APMC,Wheat,Dara,FAQ,18/04/2026,2600.0,2620.0,2601.64
Uttar Pradesh,Hamirpur,Muskara APMC,Wheat,PBW-343,FAQ,18/04/2026,2590.0,2590.0,2590.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar APMC,Wood,Eucalyptus,FAQ,18/04/2026,550.0,610.0,590.01
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar APMC,Gur(Jaggery),Other,FAQ,18/04/2026,3600.0,4600.38,3943.92
Uttar Pradesh,Bahraich,Naanpara APMC,Wood,Other,FAQ,18/04/2026,500.0,600.0,522.5
Uttar Pradesh,Gonda,Nawabganj APMC,Green Chilli,Other,FAQ,18/04/2026,6000.0,6000.0,6000.0
Uttar Pradesh,Gonda,Nawabganj APMC,Mustard,Other,FAQ,18/04/2026,5900.0,5900.0,5900.0
Uttar Pradesh,Gonda,Nawabganj APMC,Pegeon Pea(Arhar Fali),Other,FAQ,18/04/2026,7000.0,7000.0,7000.0
Uttar Pradesh,Gonda,Nawabganj APMC,Onion,Other,FAQ,18/04/2026,1000.0,1000.0,1000.0
Uttar Pradesh,Balrampur,Panchpedwa APMC,Paddy(Common),Paddy,FAQ,18/04/2026,2300.0,2400.0,2350.0
Uttar Pradesh,Balrampur,Panchpedwa APMC,Wheat,Other,FAQ,18/04/2026,2400.0,2400.0,2400.0
Uttar Pradesh,Balrampur,Panchpedwa APMC,Masur Dal,Other,FAQ,18/04/2026,6500.0,6500.0,6500.0
Uttar Pradesh,Lakhimpur,Paliakala APMC,Wood,Other,FAQ,18/04/2026,450.0,805.0,729.7
Uttar Pradesh,Shravasti,Payagpur APMC,Wheat,Other,FAQ,18/04/2026,2425.0,2425.0,2425.0
Uttar Pradesh,Shravasti,Payagpur APMC,Wheat,Dara,FAQ,18/04/2026,2425.0,2425.0,2425.0
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Firewood,Firewood,FAQ,18/04/2026,350.0,430.0,403.63
Uttar Pradesh,Prayagraj,Prayagraj APMC,Rice,Common,FAQ,18/04/2026,4146.0,4146.0,4146.0
Uttar Pradesh,Pillibhit,Puranpur APMC,Wheat,PBW-343,FAQ,18/04/2026,2350.0,2350.0,2350.0
Uttar Pradesh,Rampur,Rampur APMC,Green Chilli,Other,FAQ,18/04/2026,1900.0,1900.0,1900.0
Uttar Pradesh,Sonbhadra,Robertsganj APMC,Wheat,Dara,FAQ,18/04/2026,2400.0,2585.0,2553.14
Uttar Pradesh,Sonbhadra,Robertsganj APMC,Barley(Jau),Other,FAQ,18/04/2026,2000.0,2300.0,2264.71
Uttar Pradesh,Kanpur Dehat,Rura APMC,Wheat,Sharbati,FAQ,18/04/2026,2300.0,2300.0,2300.0
Uttar Pradesh,Kanpur Dehat,Rura APMC,Paddy(Common),Common,FAQ,18/04/2026,2000.0,2200.0,2176.84
Uttar Pradesh,Hathras,Shadabad APMC,Tomato,Tomato,Small,18/04/2026,900.0,1000.0,950.0
Uttar Pradesh,Hathras,Shadabad APMC,Green Chilli,Other,FAQ,18/04/2026,2000.0,2000.0,2000.0
Uttar Pradesh,Barabanki,Safdarganj APMC,Wheat,Medium,FAQ,18/04/2026,2400.0,2400.0,2400.0
Uttar Pradesh,Badaun,Shahaswan APMC,Green Chilli,Green Chilly,Medium,18/04/2026,2000.0,2000.0,2000.0
Uttar Pradesh,Badaun,Shahaswan APMC,Potato,Other,FAQ,18/04/2026,800.0,800.0,800.0
Uttar Pradesh,Siddharth Nagar,Sahiyapur APMC,Wheat,Other,FAQ,18/04/2026,2430.0,2430.0,2430.0
