state,district,market,commodity,arrival_date,min_price,max_price,modal_price,demand_label
Andhra Pradesh,East Godavari,Rajahmundry,Potato,2025-05-23,2918.92,3810.69,3269.03,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2025-04-01,574.47,1058.14,810.95,Medium
Andhra Pradesh,Guntur,Guntur,Chilli,2026-02-07,5805.21,7417.72,6546.25,High
Andhra Pradesh,Nellore,Nellore,Rice,2025-01-09,1805.36,3507.25,2553.42,Medium
Andhra Pradesh,Nellore,Nellore,Tomato,2025-07-23,1959.77,3476.18,2508.24,Medium
Andhra Pradesh,Nellore,Nellore,Cotton,2024-09-28,3245.5,5265.43,4607.93,Medium
Andhra Pradesh,Prakasam,Ongole,Mango,2024-01-25,2922.3,3770.08,3317.41,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2025-01-27,3733.55,6099.97,5278.29,High
Andhra Pradesh,Nellore,Nellore,Groundnut,2025-08-08,4899.33,7399.05,5773.45,Medium
Andhra Pradesh,Prakasam,Ongole,Wheat,2025-07-11,3138.76,4840.66,3947.74,Medium
Andhra Pradesh,Guntur,Guntur,Turmeric,2024-02-24,2419.69,4038.71,3327.07,High
Andhra Pradesh,Chittoor,Tirupati,Wheat,2025-07-21,2423.46,3358.13,2762.79,Medium
Andhra Pradesh,Nellore,Nellore,Maize,2026-04-07,506.7,781.36,585.83,Medium
Andhra Pradesh,Nellore,Nellore,Turmeric,2025-09-14,2867.3,3970.56,3208.5,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2026-01-29,869.24,1186.61,978.04,Low
Andhra Pradesh,East Godavari,Rajahmundry,Maize,2024-06-28,366.47,542.04,491.55,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2025-10-19,1924.11,2847.48,2344.87,Low
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2025-03-23,1631.52,2212.69,1978.83,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2024-12-09,1995.52,3268.38,2509.66,Medium
Andhra Pradesh,Prakasam,Ongole,Mango,2025-08-10,770.66,1276.24,955.49,Medium
Andhra Pradesh,Nellore,Nellore,Tomato,2025-06-01,2517.81,4690.63,3410.2,Medium
Andhra Pradesh,Guntur,Guntur,Mango,2023-11-27,737.96,1159.89,1009.79,Low
Andhra Pradesh,Krishna,Vijayawada,Onion,2026-03-26,5519.97,7528.21,6550.77,High
Andhra Pradesh,Kurnool,Kurnool,Rice,2025-05-24,731.88,1101.22,828.37,Low
Andhra Pradesh,Kurnool,Kurnool,Wheat,2023-07-27,4215.13,6099.88,4868.87,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Mango,2024-11-25,1395.12,2276.3,1662.7,Low
Andhra Pradesh,Prakasam,Ongole,Sugarcane,2025-07-29,2876.85,4649.25,3763.0,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Chilli,2024-04-30,1593.5,2602.19,2233.35,Medium
Andhra Pradesh,Guntur,Guntur,Chilli,2024-10-08,4361.82,5882.03,5168.93,Medium
Andhra Pradesh,Krishna,Vijayawada,Maize,2023-05-18,1930.53,3583.24,2688.04,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Cotton,2025-07-30,564.56,972.76,773.78,Medium
Andhra Pradesh,Prakasam,Ongole,Mango,2025-09-02,3234.69,4942.42,4142.34,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Maize,2025-10-28,2795.24,4527.12,3857.16,Medium
Andhra Pradesh,Prakasam,Ongole,Rice,2025-03-21,1279.29,2469.74,1786.92,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2025-06-03,3380.67,6091.02,4639.08,Medium
Andhra Pradesh,Nellore,Nellore,Wheat,2025-10-19,1574.88,2064.81,1765.37,Low
Andhra Pradesh,Kurnool,Kurnool,Maize,2024-06-06,2953.91,4481.4,3595.39,Medium
Andhra Pradesh,Prakasam,Ongole,Sugarcane,2024-12-07,1748.81,2269.82,1992.94,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2023-12-15,1605.95,2152.76,1907.26,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Chilli,2025-01-14,4730.41,7229.89,6491.26,High
Andhra Pradesh,East Godavari,Rajahmundry,Sugarcane,2023-07-11,2725.79,4566.36,3667.04,Medium
Andhra Pradesh,Chittoor,Tirupati,Sugarcane,2025-10-29,2898.01,4256.53,3261.61,Medium
Andhra Pradesh,Guntur,Guntur,Banana,2023-09-11,3961.86,5441.38,4424.12,Medium
Andhra Pradesh,Guntur,Guntur,Turmeric,2024-11-17,1948.05,3016.76,2480.55,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2023-05-07,1650.63,2889.13,2193.2,Low
Andhra Pradesh,Chittoor,Tirupati,Tomato,2026-04-02,2206.82,2707.56,2454.4,High
Andhra Pradesh,Kurnool,Kurnool,Tomato,2025-06-08,915.05,1150.56,1031.35,Medium
Andhra Pradesh,Kurnool,Kurnool,Turmeric,2025-04-18,2788.08,4153.19,3395.33,Medium
Andhra Pradesh,Kurnool,Kurnool,Turmeric,2025-10-05,715.83,1238.14,938.6,Medium
Andhra Pradesh,Kurnool,Kurnool,Maize,2023-05-21,3148.76,4063.39,3630.33,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2025-02-06,3537.62,6004.24,4992.1,High
Andhra Pradesh,Guntur,Guntur,Wheat,2024-04-13,4073.12,5507.07,4777.07,High
Andhra Pradesh,Nellore,Nellore,Potato,2025-07-17,411.7,598.64,476.0,Low
Andhra Pradesh,Krishna,Vijayawada,Tomato,2023-09-17,2601.27,3782.15,3194.4,Low
Andhra Pradesh,Nellore,Nellore,Sugarcane,2024-10-19,3887.14,6467.03,5166.26,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2025-07-09,2993.34,4117.55,3610.87,High
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2025-03-15,1391.36,1921.31,1549.96,Medium
Andhra Pradesh,Kurnool,Kurnool,Sugarcane,2024-06-09,2971.23,4168.15,3498.09,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2024-01-03,4920.41,8405.87,6767.55,High
Andhra Pradesh,Kurnool,Kurnool,Mango,2023-11-24,1032.49,1312.0,1183.63,Low
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2025-03-16,1384.73,1983.09,1773.17,High
Andhra Pradesh,East Godavari,Rajahmundry,Potato,2024-03-07,3079.82,4509.46,3873.44,Medium
Andhra Pradesh,Guntur,Guntur,Banana,2023-12-27,3500.53,4986.86,3919.58,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2023-12-01,1897.75,3076.92,2426.26,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2024-04-22,2102.8,3718.76,2989.57,Medium
Andhra Pradesh,Guntur,Guntur,Banana,2024-12-30,1894.08,2925.4,2149.5,Medium
Andhra Pradesh,Kurnool,Kurnool,Sugarcane,2025-11-23,1941.55,3212.85,2676.6,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2024-08-02,1643.91,2333.53,1858.61,Low
Andhra Pradesh,Guntur,Guntur,Turmeric,2026-02-26,994.08,1264.45,1123.0,High
Andhra Pradesh,Nellore,Nellore,Banana,2023-12-07,2811.76,4292.37,3300.86,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2024-12-14,2538.71,4138.36,3004.03,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Sugarcane,2023-09-14,2116.58,3733.81,2776.55,Low
Andhra Pradesh,East Godavari,Rajahmundry,Potato,2025-04-25,3228.77,6011.86,4489.59,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2024-09-02,2940.59,4686.18,3598.5,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2024-11-04,3846.01,4820.68,4360.99,High
Andhra Pradesh,Chittoor,Tirupati,Potato,2024-10-11,3598.54,6379.35,4905.21,Medium
Andhra Pradesh,Prakasam,Ongole,Onion,2024-09-12,1721.57,2438.2,2012.67,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Mango,2025-08-17,754.48,1155.91,1016.74,Medium
Andhra Pradesh,Guntur,Guntur,Sugarcane,2023-10-31,2082.51,3473.04,2552.51,Medium
Andhra Pradesh,Prakasam,Ongole,Onion,2024-03-12,4384.54,7235.2,6171.86,High
Andhra Pradesh,Krishna,Vijayawada,Maize,2023-09-02,1568.56,2460.47,2023.82,Medium
Andhra Pradesh,Kurnool,Kurnool,Potato,2024-12-03,5142.54,8315.77,7012.21,High
Andhra Pradesh,Nellore,Nellore,Maize,2025-02-24,1329.21,2280.55,1695.59,Low
Andhra Pradesh,Kurnool,Kurnool,Cotton,2025-02-02,4507.47,5821.67,5182.13,Medium
Andhra Pradesh,Krishna,Vijayawada,Mango,2025-08-26,1777.02,2763.38,2194.25,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2025-09-29,3296.62,5153.8,4526.32,Medium
Andhra Pradesh,Kurnool,Kurnool,Potato,2024-06-11,1131.28,1995.32,1565.48,Low
Andhra Pradesh,Prakasam,Ongole,Wheat,2025-05-24,673.87,1106.5,933.39,High
Andhra Pradesh,Chittoor,Tirupati,Mango,2024-10-23,2923.69,4955.22,3709.36,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2024-01-03,3405.92,4827.23,3860.34,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2023-11-30,3704.6,6128.21,4983.28,Medium
Andhra Pradesh,Krishna,Vijayawada,Maize,2025-10-28,2671.53,4100.83,3556.52,Medium
Andhra Pradesh,Guntur,Guntur,Maize,2023-05-22,3045.64,4702.18,3489.65,Medium
Andhra Pradesh,Prakasam,Ongole,Cotton,2025-03-30,380.93,640.8,518.47,Medium
Andhra Pradesh,Nellore,Nellore,Banana,2024-07-02,6005.28,10588.85,7972.36,High
Andhra Pradesh,Chittoor,Tirupati,Onion,2023-05-03,4335.74,7060.11,5649.09,High
Andhra Pradesh,East Godavari,Rajahmundry,Groundnut,2024-11-04,4216.48,5851.92,5050.4,Medium
Andhra Pradesh,Kurnool,Kurnool,Chilli,2023-10-29,568.97,922.03,711.39,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2024-10-12,2911.7,3887.92,3283.81,Low
Andhra Pradesh,Chittoor,Tirupati,Wheat,2025-12-31,493.11,777.23,689.33,Medium
Andhra Pradesh,Nellore,Nellore,Maize,2025-01-25,1825.3,2254.79,2045.18,Low
Andhra Pradesh,Chittoor,Tirupati,Onion,2025-05-26,834.18,1325.44,1139.5,High
Andhra Pradesh,Krishna,Vijayawada,Onion,2025-03-08,3059.47,4246.72,3827.19,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Groundnut,2025-02-24,852.08,1369.75,1114.52,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2025-01-15,2120.98,3093.18,2527.17,Low
Andhra Pradesh,Kurnool,Kurnool,Cotton,2025-12-12,5381.75,10467.16,7595.8,High
Andhra Pradesh,Krishna,Vijayawada,Tomato,2024-12-18,407.71,697.99,498.63,Medium
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2024-07-03,692.49,1065.12,900.13,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Sugarcane,2023-09-09,402.7,684.99,502.06,Low
Andhra Pradesh,Krishna,Vijayawada,Banana,2023-10-06,1051.97,1856.15,1368.64,Medium
Andhra Pradesh,Kurnool,Kurnool,Groundnut,2024-07-30,3326.64,5125.24,4581.56,Medium
Andhra Pradesh,Chittoor,Tirupati,Banana,2025-09-29,2526.57,3894.54,3004.96,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2024-03-17,799.25,1375.16,1009.77,Medium
Andhra Pradesh,Chittoor,Tirupati,Potato,2026-01-09,4454.53,7634.03,5562.49,High
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2024-01-22,1389.61,2145.91,1657.78,Low
Andhra Pradesh,Guntur,Guntur,Chilli,2025-11-12,1969.29,3095.32,2370.67,Medium
Andhra Pradesh,Krishna,Vijayawada,Tomato,2026-01-02,1247.97,1972.29,1545.62,Medium
Andhra Pradesh,Kurnool,Kurnool,Groundnut,2024-12-09,3125.46,5248.74,3810.49,Medium
Andhra Pradesh,Krishna,Vijayawada,Rice,2024-12-04,1983.01,3557.64,2781.92,Medium
Andhra Pradesh,Chittoor,Tirupati,Banana,2025-05-10,1605.59,2085.09,1791.82,Medium
Andhra Pradesh,Kurnool,Kurnool,Onion,2025-09-03,1901.17,2361.87,2125.39,Low
Andhra Pradesh,East Godavari,Rajahmundry,Chilli,2024-10-25,2569.13,4006.13,3458.15,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2024-04-08,1874.66,2792.81,2447.53,Medium
Andhra Pradesh,Kurnool,Kurnool,Chilli,2025-12-30,3965.64,7005.31,5336.09,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2024-09-09,904.16,1403.91,1212.61,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Groundnut,2024-04-30,368.87,557.72,462.25,Low
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2024-11-30,1759.15,2785.44,2306.15,Medium
Andhra Pradesh,Chittoor,Tirupati,Mango,2025-03-27,2732.73,3738.44,3125.79,Medium
Andhra Pradesh,Kurnool,Kurnool,Maize,2024-05-04,2136.93,3241.24,2397.48,Medium
Andhra Pradesh,Nellore,Nellore,Mango,2023-05-14,2344.94,3622.39,2615.35,High
Andhra Pradesh,Krishna,Vijayawada,Wheat,2023-05-31,4010.9,6927.37,5068.14,High
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2023-05-08,2504.47,4398.64,3498.54,Medium
Andhra Pradesh,Guntur,Guntur,Chilli,2026-04-18,3694.47,5449.89,4287.1,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Maize,2024-04-14,1095.64,1405.31,1256.5,Medium
Andhra Pradesh,Krishna,Vijayawada,Mango,2025-03-31,3148.42,4794.4,4163.89,Medium
Andhra Pradesh,Nellore,Nellore,Tomato,2023-12-26,2965.99,3728.71,3378.39,Medium
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2023-11-24,3498.77,5762.17,4142.67,Medium
Andhra Pradesh,Kurnool,Kurnool,Cotton,2024-09-28,2642.66,3731.91,3066.66,Medium
Andhra Pradesh,Guntur,Guntur,Rice,2025-04-08,1067.35,1793.42,1497.78,Low
Andhra Pradesh,Nellore,Nellore,Maize,2026-03-08,2898.35,3702.25,3288.14,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2024-07-17,651.03,901.04,797.48,Medium
Andhra Pradesh,Prakasam,Ongole,Sugarcane,2025-05-26,4682.08,6791.72,5376.13,Medium
Andhra Pradesh,Prakasam,Ongole,Wheat,2026-01-29,3667.81,5755.42,5219.79,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Cotton,2024-04-12,2213.49,3104.83,2629.45,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Tomato,2025-12-31,2333.4,3455.67,2861.21,Medium
Andhra Pradesh,Nellore,Nellore,Chilli,2024-10-01,1501.14,1955.43,1691.43,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2023-12-29,1862.06,2901.2,2291.97,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Sugarcane,2025-11-20,965.94,1468.56,1150.14,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2024-10-15,3007.31,5130.73,3843.7,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2024-12-24,1253.25,2332.91,1708.28,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2025-05-18,3393.04,5611.21,4156.22,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2024-10-09,852.1,1439.03,1177.22,High
Andhra Pradesh,East Godavari,Rajahmundry,Chilli,2025-09-28,637.28,1057.85,881.25,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2023-12-06,3365.98,5125.49,4237.72,Medium
Andhra Pradesh,Guntur,Guntur,Cotton,2025-12-03,1943.35,2450.6,2195.79,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Rice,2024-12-27,1260.88,1723.79,1420.89,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2024-02-03,2923.42,4440.3,3278.65,High
Andhra Pradesh,Chittoor,Tirupati,Maize,2024-04-28,758.88,1183.9,1038.0,Medium
Andhra Pradesh,Prakasam,Ongole,Rice,2023-10-22,3567.92,5299.55,4178.11,High
Andhra Pradesh,Krishna,Vijayawada,Onion,2025-02-22,1172.66,1870.88,1356.38,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Banana,2025-07-10,1581.79,2469.11,1827.78,High
Andhra Pradesh,Prakasam,Ongole,Maize,2025-07-12,4763.65,8141.17,6489.76,High
Andhra Pradesh,East Godavari,Rajahmundry,Onion,2024-01-21,1497.06,2527.08,1880.95,Medium
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2025-06-04,1974.27,3266.95,2732.14,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2023-06-15,1399.11,2055.16,1718.99,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2023-12-30,3723.05,5216.45,4578.67,Medium
Andhra Pradesh,Chittoor,Tirupati,Wheat,2025-04-19,3659.14,4927.64,4408.49,High
Andhra Pradesh,Krishna,Vijayawada,Mango,2023-09-04,1038.14,1571.46,1167.51,Medium
Andhra Pradesh,Chittoor,Tirupati,Maize,2025-10-09,603.32,1115.15,836.27,Medium
Andhra Pradesh,Guntur,Guntur,Tomato,2024-03-13,1808.36,2767.57,2468.46,High
Andhra Pradesh,Kurnool,Kurnool,Mango,2024-01-21,4051.39,6934.45,5148.54,Medium
Andhra Pradesh,Kurnool,Kurnool,Groundnut,2023-06-30,3705.25,6233.22,4843.94,Medium
Andhra Pradesh,Kurnool,Kurnool,Maize,2025-08-02,5317.4,8523.91,6488.03,High
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2024-08-18,1314.27,1975.94,1643.96,Low
Andhra Pradesh,Prakasam,Ongole,Sugarcane,2023-06-09,4833.9,6199.14,5613.22,Medium
Andhra Pradesh,Chittoor,Tirupati,Cotton,2026-02-25,2875.84,4488.91,3877.55,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2023-09-19,1343.29,2002.95,1735.09,Medium
Andhra Pradesh,Krishna,Vijayawada,Rice,2025-07-31,3069.82,5049.03,3994.66,Medium
Andhra Pradesh,Guntur,Guntur,Wheat,2023-06-27,5052.36,7749.49,5806.47,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2025-07-29,4680.03,5782.49,5234.77,Medium
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2023-08-10,1759.27,2671.8,2276.52,Low
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Cotton,2025-04-09,4367.28,6561.51,4989.94,Medium
Andhra Pradesh,Chittoor,Tirupati,Potato,2023-10-05,2142.79,3407.85,2877.49,Medium
Andhra Pradesh,Prakasam,Ongole,Turmeric,2025-05-01,3000.75,5621.76,4124.26,Medium
Andhra Pradesh,Kurnool,Kurnool,Groundnut,2023-08-14,601.83,1081.96,805.99,Medium
Andhra Pradesh,Nellore,Nellore,Turmeric,2025-03-15,4387.03,7819.54,5701.33,Medium
Andhra Pradesh,Kurnool,Kurnool,Onion,2024-12-12,921.41,1486.34,1292.7,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2024-04-23,1354.66,2054.83,1792.21,Medium
Andhra Pradesh,Chittoor,Tirupati,Cotton,2024-12-28,4569.18,7402.73,6320.02,High
Andhra Pradesh,Krishna,Vijayawada,Potato,2025-09-30,2770.2,3905.98,3323.81,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Turmeric,2023-11-04,4010.22,5053.02,4493.78,Medium
Andhra Pradesh,Chittoor,Tirupati,Groundnut,2026-02-04,3349.06,5375.5,4087.49,Medium
Andhra Pradesh,Chittoor,Tirupati,Potato,2024-04-22,2654.32,4209.54,3672.94,Medium
Andhra Pradesh,Guntur,Guntur,Turmeric,2024-04-15,4079.53,6290.76,4573.59,Medium
Andhra Pradesh,Krishna,Vijayawada,Chilli,2025-12-14,1375.71,2304.77,1759.67,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2024-12-03,3369.43,5025.55,3777.4,Medium
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2023-10-01,577.89,955.29,726.87,Medium
Andhra Pradesh,Kurnool,Kurnool,Banana,2023-07-31,3482.71,5890.78,4234.58,High
Andhra Pradesh,Guntur,Guntur,Mango,2024-11-02,2248.89,3015.15,2507.17,Low
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2026-04-15,1169.8,2193.74,1620.82,Medium
Andhra Pradesh,Chittoor,Tirupati,Tomato,2025-08-15,1247.44,1847.96,1633.34,Low
Andhra Pradesh,Nellore,Nellore,Mango,2026-01-23,2448.56,4323.77,3112.88,Medium
Andhra Pradesh,Chittoor,Tirupati,Onion,2024-05-21,1303.16,2531.54,1810.12,High
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2025-06-03,5008.97,7189.57,5767.52,High
Andhra Pradesh,Krishna,Vijayawada,Sugarcane,2026-04-04,4156.41,6220.77,4979.19,Medium
Andhra Pradesh,Chittoor,Tirupati,Onion,2023-05-03,1175.97,2036.58,1471.82,High
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Onion,2025-02-11,1539.66,2030.0,1718.7,Medium
Andhra Pradesh,Prakasam,Ongole,Maize,2024-11-23,4254.91,6663.85,4857.68,Medium
Andhra Pradesh,Krishna,Vijayawada,Mango,2024-07-08,1484.94,2420.56,1836.99,Medium
Andhra Pradesh,Krishna,Vijayawada,Onion,2025-10-05,1173.54,1924.3,1494.03,Low
Andhra Pradesh,Prakasam,Ongole,Chilli,2024-08-09,1333.72,2241.77,1901.35,Low
Andhra Pradesh,Krishna,Vijayawada,Maize,2024-05-26,3125.89,4428.88,3667.38,Medium
Andhra Pradesh,Nellore,Nellore,Mango,2023-11-11,1111.72,2026.74,1551.85,Low
Andhra Pradesh,Krishna,Vijayawada,Rice,2025-08-02,2104.24,3523.3,2742.89,Medium
Andhra Pradesh,Prakasam,Ongole,Mango,2025-01-17,2497.3,4186.87,3439.83,Medium
Andhra Pradesh,Guntur,Guntur,Potato,2026-04-05,895.34,1542.98,1153.59,Medium
Andhra Pradesh,Prakasam,Ongole,Cotton,2023-09-23,3276.28,5720.84,4150.66,Medium
Andhra Pradesh,Prakasam,Ongole,Cotton,2023-10-27,3627.22,5561.09,4286.99,Medium
Andhra Pradesh,Kurnool,Kurnool,Cotton,2024-11-30,3237.53,5585.83,4349.17,High
Andhra Pradesh,Guntur,Guntur,Tomato,2025-05-18,1220.89,1874.48,1582.8,Medium
Andhra Pradesh,Chittoor,Tirupati,Cotton,2023-07-14,2484.58,3811.43,2936.03,Medium
Andhra Pradesh,Chittoor,Tirupati,Chilli,2024-01-19,827.14,1340.66,1021.69,High
Andhra Pradesh,Guntur,Guntur,Potato,2025-09-26,883.66,1475.28,1159.25,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Groundnut,2026-04-12,1445.82,2391.84,1899.01,Low
Andhra Pradesh,Chittoor,Tirupati,Tomato,2024-04-28,3955.8,6344.26,5373.58,High
Andhra Pradesh,East Godavari,Rajahmundry,Rice,2023-07-16,795.5,1346.66,1016.31,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Maize,2025-03-07,2632.82,4261.22,3631.22,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Banana,2024-12-27,2275.44,3700.72,2786.21,Medium
Andhra Pradesh,Chittoor,Tirupati,Rice,2024-02-27,2215.45,4210.78,3022.14,Medium
Andhra Pradesh,Kurnool,Kurnool,Turmeric,2026-03-22,1491.93,2652.08,1986.22,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Turmeric,2024-12-08,1319.92,2100.44,1738.5,Medium
Andhra Pradesh,Kurnool,Kurnool,Wheat,2025-08-19,2010.94,3306.71,2492.65,Medium
Andhra Pradesh,Visakhapatnam,Visakhapatnam,Mango,2026-01-06,2442.72,4077.81,3072.27,Medium
Andhra Pradesh,Guntur,Guntur,Turmeric,2024-01-12,1552.0,2339.09,1949.01,High
Andhra Pradesh,Kurnool,Kurnool,Tomato,2024-02-26,3240.61,5479.41,4256.95,High
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2024-01-23,3812.84,5439.45,4358.31,Medium
Andhra Pradesh,Prakasam,Ongole,Banana,2023-11-19,2451.04,4105.33,3069.58,Medium
Andhra Pradesh,Krishna,Vijayawada,Potato,2025-09-11,3479.05,6011.27,4785.68,Medium
Andhra Pradesh,Prakasam,Ongole,Turmeric,2026-03-06,2211.51,3127.6,2836.37,Medium
Andhra Pradesh,Chittoor,Tirupati,Turmeric,2024-06-16,1364.66,2241.29,1937.51,Medium
Andhra Pradesh,Guntur,Guntur,Wheat,2023-08-14,3367.52,5393.94,4236.69,Medium
Andhra Pradesh,Kurnool,Kurnool,Banana,2024-04-07,512.21,767.26,598.02,Medium
Andhra Pradesh,Krishna,Vijayawada,Banana,2023-12-24,2688.82,4583.57,3484.34,Medium
Andhra Pradesh,Kurnool,Kurnool,Potato,2026-03-25,4449.79,6345.24,5185.05,Medium
Andhra Pradesh,Guntur,Guntur,Tomato,2023-12-25,3220.93,5728.22,4376.19,Medium
Andhra Pradesh,Nellore,Nellore,Banana,2023-05-08,697.7,1297.63,977.74,Medium
Andhra Pradesh,Chittoor,Tirupati,Onion,2025-10-21,1898.68,3382.77,2605.52,Low
Andhra Pradesh,East Godavari,Rajahmundry,Wheat,2025-02-16,3924.59,6328.94,4817.67,Medium
Andhra Pradesh,Kurnool,Kurnool,Maize,2025-01-18,1396.77,2125.22,1574.85,Low
Andhra Pradesh,Prakasam,Ongole,Sugarcane,2024-01-01,1823.57,2262.5,2027.78,Medium
Andhra Pradesh,Krishna,Vijayawada,Groundnut,2023-11-21,3483.46,5368.74,4361.32,Medium
Andhra Pradesh,Kurnool,Kurnool,Chilli,2025-08-09,763.12,1312.5,941.71,Low
Andhra Pradesh,Guntur,Guntur,Onion,2025-07-01,1070.67,1729.08,1249.1,Medium
Andhra Pradesh,Prakasam,Ongole,Turmeric,2024-10-24,708.94,1103.02,956.68,Medium
Andhra Pradesh,Chittoor,Tirupati,Wheat,2023-06-29,3631.93,6337.94,5114.52,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Tomato,2025-11-11,2571.18,3710.79,3217.05,Medium
Andhra Pradesh,Krishna,Vijayawada,Tomato,2023-06-24,1065.56,1644.7,1419.27,Medium
Andhra Pradesh,Chittoor,Tirupati,Rice,2023-10-01,2411.78,3573.03,3049.62,High
Andhra Pradesh,Nellore,Nellore,Potato,2025-02-14,3433.03,6454.13,4760.85,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Chilli,2025-04-10,1177.31,1616.0,1336.84,Medium
Andhra Pradesh,Kurnool,Kurnool,Sugarcane,2024-08-24,492.18,720.49,586.89,Low
Andhra Pradesh,Guntur,Guntur,Groundnut,2023-06-10,1861.89,2668.04,2424.16,Medium
Andhra Pradesh,East Godavari,Rajahmundry,Chilli,2025-04-16,477.21,829.3,653.71,Medium
Andhra Pradesh,Nellore,Nellore,Groundnut,2024-11-19,2446.92,4058.23,3224.34,Medium
Andhra Pradesh,Nellore,Nellore,Turmeric,2025-02-08,3054.66,5788.6,4248.79,High
Andhra Pradesh,Prakasam,Ongole,Banana,2023-04-24,2607.17,4160.63,3155.61,Medium
